Recursion count: 11100




 post computation states size is: 11098
0x0x0~x0~ 0   ~
0x0x0~xx0 0   0
0x0x0~xx~ 1   ~
0x0x0~x~0 0   0
0x0x0~x~x 1   ~
0x0x0~x~~ 0   ~
0x0x0~x~~ 1   ~
0x0x0~~0x 0   ~
0x0x0~~x0 0   0
0x0x0~~xx 1   ~
0x0x0~~x~ 0   ~
0x0x0~~x~ 1   ~
0x0x0~~~x 0   ~
0x0x0~~~x 1   ~
0x0x0~~~~ 0   ~
0x0xx000x 0   d
0x0xx00xx 1   x
0x0xx00x~ 1   x
0x0xx00~x 0   ~
0x0xx00~x 1   ~
0x0xx00~~ 0   ~
0x0xx0x00 0   0
0x0xx0x0x 1   d
0x0xx0x0~ 0   ~
0x0xx0x0~ 1   ~
0x0xx0x~0 0   0
0x0xx0x~~ 1   ~
0x0xx0~0x 0   ~
0x0xx0~0x 1   ~
0x0xx0~0~ 0   ~
0x0xx0~x~ 1   x
0x0xx0~~0 0   0
0x0xx0~~x 1   ~
0x0xx0~~~ 0   ~
0x0xx0~~~ 1   ~
0x0xxx00x 1   x
0x0xxx00~ 1   x
0x0xxx0x0 1   x
0x0xxx0~0 1   x
0x0xxx0~~ 1   x
0x0xxxx00 1   x
0x0xxx~00 1   x
0x0xxx~0~ 1   x
0x0xxx~~0 1   x
0x0xx~00x 0   ~
0x0xx~00x 1   ~
0x0xx~00~ 0   ~
0x0xx~0x0 1   x
0x0xx~0x~ 1   x
0x0xx~0~0 0   ~
0x0xx~0~x 1   ~
0x0xx~0~~ 0   ~
0x0xx~0~~ 1   ~
0x0xx~x00 0   ~
0x0xx~x00 1   ~
0x0xx~x0~ 1   ~
0x0xx~x~0 1   ~
0x0xx~~00 0   ~
0x0xx~~0x 1   ~
0x0xx~~0~ 0   ~
0x0xx~~0~ 1   ~
0x0xx~~x0 1   x
0x0xx~~~0 0   ~
0x0xx~~~0 1   ~
0x0xx~~~~ 1   ~
0x0x~00xx 0   ~
0x0x~00xx 1   ~
0x0x~00x~ 0   ~
0x0x~00~x 0   ~
0x0x~0x0x 0   ~
0x0x~0x0x 1   ~
0x0x~0x0~ 0   ~
0x0x~0xx0 0   0
0x0x~0xx~ 1   ~
0x0x~0x~0 0   0
0x0x~0x~x 1   ~
0x0x~0x~~ 0   ~
0x0x~0x~~ 1   ~
0x0x~0~0x 0   ~
0x0x~0~x0 0   0
0x0x~0~xx 1   ~
0x0x~0~x~ 0   ~
0x0x~0~x~ 1   ~
0x0x~0~~x 0   ~
0x0x~0~~x 1   ~
0x0x~0~~~ 0   ~
0x0x~x00x 0   ~
0x0x~x00x 1   ~
0x0x~x00~ 0   ~
0x0x~x0x0 0   ~
0x0x~x0x0 1   ~
0x0x~x0x~ 1   ~
0x0x~x0~0 0   ~
0x0x~x0~x 1   ~
0x0x~x0~~ 0   ~
0x0x~x0~~ 1   ~
0x0x~xx00 0   ~
0x0x~xx00 1   ~
0x0x~xx0~ 1   ~
0x0x~xx~0 1   ~
0x0x~x~00 0   ~
0x0x~x~0x 1   ~
0x0x~x~0~ 0   ~
0x0x~x~0~ 1   ~
0x0x~x~x0 1   ~
0x0x~x~~0 0   ~
0x0x~x~~0 1   ~
0x0x~x~~~ 1   ~
0x0x~~00x 0   ~
0x0x~~0x0 0   ~
0x0x~~0xx 1   ~
0x0x~~0x~ 0   ~
0x0x~~0x~ 1   ~
0x0x~~0~x 0   ~
0x0x~~0~x 1   ~
0x0x~~0~~ 0   ~
0x0x~~x00 0   ~
0x0x~~x0x 1   ~
0x0x~~x0~ 0   ~
0x0x~~x0~ 1   ~
0x0x~~xx0 1   ~
0x0x~~x~0 0   ~
0x0x~~x~0 1   ~
0x0x~~x~~ 1   ~
0x0x~~~0x 0   ~
0x0x~~~0x 1   ~
0x0x~~~0~ 0   ~
0x0x~~~x0 0   ~
0x0x~~~x0 1   ~
0x0x~~~x~ 1   ~
0x0x~~~~0 0   ~
0x0x~~~~x 1   ~
0x0x~~~~~ 0   ~
0x0x~~~~~ 1   ~
0x0~00xxx 1   x
0x0~00xx~ 0   ~
0x0~00x~x 0   ~
0x0~00~xx 0   ~
0x0~0x0xx 0   0
0x0~0x0x~ 0   0
0x0~0x0~x 0   0
0x0~0xx0x 0   ~
0x0~0xx0x 1   ~
0x0~0xx0~ 0   ~
0x0~0xxx0 0   0
0x0~0xxx~ 1   ~
0x0~0xx~0 0   0
0x0~0xx~x 1   ~
0x0~0xx~~ 0   ~
0x0~0xx~~ 1   ~
0x0~0x~0x 0   ~
0x0~0x~x0 0   0
0x0~0x~xx 1   ~
0x0~0x~x~ 0   ~
0x0~0x~x~ 1   ~
0x0~0x~~x 0   ~
0x0~0x~~x 1   ~
0x0~0x~~~ 0   ~
0x0~0~0xx 0   0
0x0~0~x0x 0   ~
0x0~0~xx0 0   0
0x0~0~xxx 1   x
0x0~0~xx~ 0   ~
0x0~0~xx~ 1   ~
0x0~0~x~x 0   ~
0x0~0~x~x 1   ~
0x0~0~x~~ 0   ~
0x0~0~~xx 0   ~
0x0~0~~xx 1   ~
0x0~0~~x~ 0   ~
0x0~0~~~x 0   ~
0x0~x00xx 1   x
0x0~x00~x 0   ~
0x0~x0x0x 0   ~
0x0~x0x0x 1   ~
0x0~x0x0~ 0   ~
0x0~x0xx~ 1   x
0x0~x0x~0 0   0
0x0~x0x~x 1   ~
0x0~x0x~~ 0   ~
0x0~x0x~~ 1   ~
0x0~x0~0x 0   ~
0x0~x0~x0 0   x
0x0~x0~xx 1   x
0x0~x0~x~ 0   x
0x0~x0~x~ 1   x
0x0~x0~~x 0   ~
0x0~x0~~x 1   ~
0x0~x0~~~ 0   ~
0x0~xx00x 0   ~
0x0~xx00x 1   ~
0x0~xx00~ 0   ~
0x0~xx0x0 1   x
0x0~xx0x~ 1   x
0x0~xx0~0 0   ~
0x0~xx0~x 1   ~
0x0~xx0~~ 0   ~
0x0~xx0~~ 1   ~
0x0~xxx00 0   ~
0x0~xxx00 1   ~
0x0~xxx0~ 1   ~
0x0~xxx~0 1   ~
0x0~xx~00 0   ~
0x0~xx~0x 1   ~
0x0~xx~0~ 0   ~
0x0~xx~0~ 1   ~
0x0~xx~x0 1   x
0x0~xx~~0 0   ~
0x0~xx~~0 1   ~
0x0~xx~~~ 1   ~
0x0~x~00x 0   ~
0x0~x~0xx 1   x
0x0~x~0x~ 1   x
0x0~x~0~x 0   ~
0x0~x~0~x 1   ~
0x0~x~0~~ 0   ~
0x0~x~x00 0   ~
0x0~x~x0x 1   ~
0x0~x~x0~ 0   ~
0x0~x~x0~ 1   ~
0x0~x~xx0 1   x
0x0~x~x~0 0   ~
0x0~x~x~0 1   ~
0x0~x~x~~ 1   ~
0x0~x~~0x 0   ~
0x0~x~~0x 1   ~
0x0~x~~0~ 0   ~
0x0~x~~x0 0   x
0x0~x~~x0 1   x
0x0~x~~x~ 1   x
0x0~x~~~0 0   ~
0x0~x~~~x 1   ~
0x0~x~~~~ 0   ~
0x0~x~~~~ 1   ~
0x0~~00xx 0   ~
0x0~~0x0x 0   ~
0x0~~0xx0 0   0
0x0~~0xxx 1   x
0x0~~0xx~ 0   ~
0x0~~0xx~ 1   ~
0x0~~0x~x 0   ~
0x0~~0x~x 1   ~
0x0~~0x~~ 0   ~
0x0~~0~xx 0   ~
0x0~~0~xx 1   ~
0x0~~0~x~ 0   ~
0x0~~0~~x 0   ~
0x0~~x00x 0   ~
0x0~~x0x0 0   ~
0x0~~x0xx 1   ~
0x0~~x0x~ 0   ~
0x0~~x0x~ 1   ~
0x0~~x0~x 0   ~
0x0~~x0~x 1   ~
0x0~~x0~~ 0   ~
0x0~~xx00 0   ~
0x0~~xx0x 1   ~
0x0~~xx0~ 0   ~
0x0~~xx0~ 1   ~
0x0~~xxx0 1   ~
0x0~~xx~0 0   ~
0x0~~xx~0 1   ~
0x0~~xx~~ 1   ~
0x0~~x~0x 0   ~
0x0~~x~0x 1   ~
0x0~~x~0~ 0   ~
0x0~~x~x0 0   ~
0x0~~x~x0 1   ~
0x0~~x~x~ 1   ~
0x0~~x~~0 0   ~
0x0~~x~~x 1   ~
0x0~~x~~~ 0   ~
0x0~~x~~~ 1   ~
0x0~~~0xx 0   ~
0x0~~~0xx 1   ~
0x0~~~0x~ 0   ~
0x0~~~0~x 0   ~
0x0~~~x0x 0   ~
0x0~~~x0x 1   ~
0x0~~~x0~ 0   ~
0x0~~~xx0 0   ~
0x0~~~xx0 1   ~
0x0~~~xx~ 1   ~
0x0~~~x~0 0   ~
0x0~~~x~x 1   ~
0x0~~~x~~ 0   ~
0x0~~~x~~ 1   ~
0x0~~~~0x 0   ~
0x0~~~~x0 0   ~
0x0~~~~xx 1   ~
0x0~~~~x~ 0   ~
0x0~~~~x~ 1   ~
0x0~~~~~x 0   ~
0x0~~~~~x 1   ~
0x0~~~~~~ 0   ~
0xx0000xx 0   0
0xx000x0x 0   0
0xx000xx0 0   0
0xx000xx~ 0   0
0xx000x~x 0   0
0xx000x~~ 0   0
0xx000~xx 0   0
0xx000~x~ 0   0
0xx000~~x 0   0
0xx00x0x0 0   0
0xx00x0x~ 0   0
0xx00x0~~ 0   0
0xx00xx00 0   0
0xx00xx0x 1   x
0xx00xx0~ 0   ~
0xx00xx0~ 1   ~
0xx00xx~0 0   0
0xx00xx~~ 1   ~
0xx00x~0x 1   x
0xx00x~0~ 0   ~
0xx00x~x0 0   0
0xx00x~x~ 1   ~
0xx00x~~0 0   0
0xx00x~~x 1   x
0xx00x~~~ 0   ~
0xx00x~~~ 1   ~
0xx00~0xx 0   0
0xx00~0x~ 0   0
0xx00~0~x 0   0
0xx00~x0x 0   ~
0xx00~x0x 1   ~
0xx00~x0~ 0   ~
0xx00~xx0 0   0
0xx00~xx~ 1   ~
0xx00~x~0 0   0
0xx00~x~x 1   ~
0xx00~x~~ 0   ~
0xx00~x~~ 1   ~
0xx00~~0x 0   ~
0xx00~~x0 0   0
0xx00~~xx 1   ~
0xx00~~x~ 0   ~
0xx00~~x~ 1   ~
0xx00~~~x 0   ~
0xx00~~~x 1   ~
0xx00~~~~ 0   ~
0xx0x000x 0   0
0xx0x00~x 0   0
0xx0x00~~ 0   0
0xx0x0x0x 1   x
0xx0x0x0~ 1   x
0xx0x0xx0 1   x
0xx0x0x~0 1   x
0xx0x0x~~ 1   x
0xx0x0~0x 0   ~
0xx0x0~0x 1   ~
0xx0x0~0~ 0   ~
0xx0x0~x0 1   x
0xx0x0~x~ 1   x
0xx0x0~~0 0   ~
0xx0x0~~x 1   ~
0xx0x0~~~ 0   ~
0xx0x0~~~ 1   ~
0xx0xx000 0   0
0xx0xx00~ 0   0
0xx0xx0~0 0   0
0xx0xxx00 1   x
0xx0xx~00 0   ~
0xx0xx~00 1   ~
0xx0xx~0~ 1   ~
0xx0xx~~0 1   ~
0xx0x~00x 0   0
0xx0x~00~ 0   0
0xx0x~0~0 0   0
0xx0x~0~~ 0   0
0xx0x~x00 1   x
0xx0x~x0~ 1   x
0xx0x~x~0 1   x
0xx0x~~00 0   ~
0xx0x~~0x 1   ~
0xx0x~~0~ 0   ~
0xx0x~~0~ 1   ~
0xx0x~~x0 1   x
0xx0x~~~0 0   ~
0xx0x~~~0 1   ~
0xx0x~~~~ 1   ~
0xx0~00xx 0   0
0xx0~00x~ 0   0
0xx0~00~x 0   0
0xx0~0x0x 0   ~
0xx0~0x0x 1   ~
0xx0~0x0~ 0   ~
0xx0~0xx0 0   ~
0xx0~0xx0 1   ~
0xx0~0xx~ 1   ~
0xx0~0x~0 0   ~
0xx0~0x~x 1   ~
0xx0~0x~~ 0   ~
0xx0~0x~~ 1   ~
0xx0~0~0x 0   ~
0xx0~0~x0 0   ~
0xx0~0~xx 1   ~
0xx0~0~x~ 0   ~
0xx0~0~x~ 1   ~
0xx0~0~~x 0   ~
0xx0~0~~x 1   ~
0xx0~0~~~ 0   ~
0xx0~x00~ 0   0
0xx0~x0x0 0   0
0xx0~x0~0 0   0
0xx0~x0~~ 0   0
0xx0~xx00 0   ~
0xx0~xx00 1   ~
0xx0~xx0~ 1   ~
0xx0~xx~0 1   ~
0xx0~x~00 0   ~
0xx0~x~0x 1   x
0xx0~x~0~ 0   ~
0xx0~x~0~ 1   ~
0xx0~x~x0 1   ~
0xx0~x~~0 0   ~
0xx0~x~~0 1   ~
0xx0~x~~~ 1   ~
0xx0~~00x 0   0
0xx0~~0x0 0   0
0xx0~~0x~ 0   0
0xx0~~0~x 0   0
0xx0~~0~~ 0   0
0xx0~~x00 0   ~
0xx0~~x0x 1   ~
0xx0~~x0~ 0   ~
0xx0~~x0~ 1   ~
0xx0~~xx0 1   ~
0xx0~~x~0 0   ~
0xx0~~x~0 1   ~
0xx0~~x~~ 1   ~
0xx0~~~0x 0   ~
0xx0~~~0x 1   ~
0xx0~~~0~ 0   ~
0xx0~~~x0 0   ~
0xx0~~~x0 1   ~
0xx0~~~x~ 1   ~
0xx0~~~~0 0   ~
0xx0~~~~x 1   ~
0xx0~~~~~ 0   ~
0xx0~~~~~ 1   ~
0xxx0000x 0   d
0xxx000x0 0   0
0xxx000xx 1   d
0xxx000x~ 0   ~
0xxx000x~ 1   ~
0xxx000~x 0   ~
0xxx000~x 1   ~
0xxx000~~ 0   ~
0xxx00x00 0   0
0xxx00x0x 1   d
0xxx00x0~ 0   ~
0xxx00x0~ 1   ~
0xxx00x~0 0   0
0xxx00x~~ 1   ~
0xxx00~0x 0   ~
0xxx00~0x 1   ~
0xxx00~0~ 0   ~
0xxx00~x0 0   0
0xxx00~x~ 1   ~
0xxx00~~0 0   0
0xxx00~~x 1   ~
0xxx00~~~ 0   ~
0xxx00~~~ 1   ~
0xxx0x000 0   0
0xxx0x00x 1   x
0xxx0x00~ 0   ~
0xxx0x00~ 1   ~
0xxx0x0~0 0   0
0xxx0x0~~ 1   ~
0xxx0x~00 0   0
0xxx0x~0~ 1   ~
0xxx0~00x 0   ~
0xxx0~00x 1   ~
0xxx0~00~ 0   ~
0xxx0~0x0 0   0
0xxx0~0x~ 1   ~
0xxx0~0~0 0   0
0xxx0~0~x 1   ~
0xxx0~0~~ 0   ~
0xxx0~0~~ 1   ~
0xxx0~x00 0   0
0xxx0~x0~ 1   ~
0xxx0~~00 0   0
0xxx0~~0x 1   ~
0xxx0~~0~ 0   ~
0xxx0~~0~ 1   ~
0xxx0~~~0 0   0
0xxx0~~~~ 1   ~
0xxxx0000 0   0
0xxxx000x 1   d
0xxxx000~ 0   ~
0xxxx000~ 1   ~
0xxxx00x0 1   x
0xxxx00~0 0   ~
0xxxx00~0 1   ~
0xxxx00~~ 1   ~
0xxxx0x00 1   x
0xxxx0~00 0   ~
0xxxx0~00 1   ~
0xxxx0~0~ 1   ~
0xxxx0~~0 1   ~
0xxxx~000 0   0
0xxxx~00~ 1   ~
0xxxx~0~0 1   ~
0xxxx~~00 1   ~
0xxx~000x 0   ~
0xxx~000x 1   ~
0xxx~000~ 0   ~
0xxx~00x0 0   ~
0xxx~00x0 1   ~
0xxx~00x~ 1   ~
0xxx~00~0 0   ~
0xxx~00~x 1   ~
0xxx~00~~ 0   ~
0xxx~00~~ 1   ~
0xxx~0x00 0   ~
0xxx~0x00 1   ~
0xxx~0x0~ 1   ~
0xxx~0x~0 1   ~
0xxx~0~00 0   ~
0xxx~0~0x 1   ~
0xxx~0~0~ 0   ~
0xxx~0~0~ 1   ~
0xxx~0~x0 1   ~
0xxx~0~~0 0   ~
0xxx~0~~0 1   ~
0xxx~0~~~ 1   ~
0xxx~x000 0   0
0xxx~x00~ 1   ~
0xxx~x0~0 1   ~
0xxx~x~00 1   ~
0xxx~~000 0   0
0xxx~~00x 1   ~
0xxx~~00~ 0   ~
0xxx~~00~ 1   ~
0xxx~~0x0 1   ~
0xxx~~0~0 0   ~
0xxx~~0~0 1   ~
0xxx~~0~~ 1   ~
0xxx~~x00 1   ~
0xxx~~~00 0   ~
0xxx~~~00 1   ~
0xxx~~~0~ 1   ~
0xxx~~~~0 1   ~
0xx~000xx 0   ~
0xx~000xx 1   ~
0xx~000x~ 0   ~
0xx~000~x 0   ~
0xx~00x0x 0   ~
0xx~00x0x 1   ~
0xx~00x0~ 0   ~
0xx~00xx0 0   0
0xx~00xx~ 1   ~
0xx~00x~0 0   0
0xx~00x~x 1   ~
0xx~00x~~ 0   ~
0xx~00x~~ 1   ~
0xx~00~0x 0   ~
0xx~00~x0 0   0
0xx~00~xx 1   ~
0xx~00~x~ 0   ~
0xx~00~x~ 1   ~
0xx~00~~x 0   ~
0xx~00~~x 1   ~
0xx~00~~~ 0   ~
0xx~0x00x 1   x
0xx~0x00~ 0   ~
0xx~0x0x0 0   0
0xx~0x0x~ 1   ~
0xx~0x0~0 0   0
0xx~0x0~x 1   x
0xx~0x0~~ 0   ~
0xx~0x0~~ 1   ~
0xx~0xx00 0   0
0xx~0xx0~ 1   ~
0xx~0x~00 0   0
0xx~0x~0x 1   x
0xx~0x~0~ 0   ~
0xx~0x~0~ 1   ~
0xx~0x~~0 0   0
0xx~0x~~~ 1   ~
0xx~0~00x 0   ~
0xx~0~0x0 0   0
0xx~0~0xx 1   ~
0xx~0~0x~ 0   ~
0xx~0~0x~ 1   ~
0xx~0~0~x 0   ~
0xx~0~0~x 1   ~
0xx~0~0~~ 0   ~
0xx~0~x00 0   0
0xx~0~x0x 1   ~
0xx~0~x0~ 0   ~
0xx~0~x0~ 1   ~
0xx~0~x~0 0   0
0xx~0~x~~ 1   ~
0xx~0~~0x 0   ~
0xx~0~~0x 1   ~
0xx~0~~0~ 0   ~
0xx~0~~x0 0   0
0xx~0~~x~ 1   ~
0xx~0~~~0 0   0
0xx~0~~~x 1   ~
0xx~0~~~~ 0   ~
0xx~0~~~~ 1   ~
0xx~x000x 0   ~
0xx~x000x 1   ~
0xx~x000~ 0   ~
0xx~x00x0 1   x
0xx~x00x~ 1   x
0xx~x00~0 0   ~
0xx~x00~x 1   ~
0xx~x00~~ 0   ~
0xx~x00~~ 1   ~
0xx~x0x00 1   x
0xx~x0x0~ 1   x
0xx~x0x~0 1   x
0xx~x0~00 0   ~
0xx~x0~0x 1   ~
0xx~x0~0~ 0   ~
0xx~x0~0~ 1   ~
0xx~x0~x0 1   x
0xx~x0~~0 0   ~
0xx~x0~~0 1   ~
0xx~x0~~~ 1   ~
0xx~xx000 0   0
0xx~xx00~ 1   ~
0xx~xx0~0 1   ~
0xx~xx~00 1   ~
0xx~x~000 0   0
0xx~x~00x 1   ~
0xx~x~00~ 0   ~
0xx~x~00~ 1   ~
0xx~x~0x0 1   x
0xx~x~0~0 0   ~
0xx~x~0~0 1   ~
0xx~x~0~~ 1   ~
0xx~x~x00 1   x
0xx~x~~00 0   ~
0xx~x~~00 1   ~
0xx~x~~0~ 1   ~
0xx~x~~~0 1   ~
0xx~~000x 0   ~
0xx~~00x0 0   ~
0xx~~00xx 1   ~
0xx~~00x~ 0   ~
0xx~~00x~ 1   ~
0xx~~00~x 0   ~
0xx~~00~x 1   ~
0xx~~00~~ 0   ~
0xx~~0x00 0   ~
0xx~~0x0x 1   ~
0xx~~0x0~ 0   ~
0xx~~0x0~ 1   ~
0xx~~0xx0 1   ~
0xx~~0x~0 0   ~
0xx~~0x~0 1   ~
0xx~~0x~~ 1   ~
0xx~~0~0x 0   ~
0xx~~0~0x 1   ~
0xx~~0~0~ 0   ~
0xx~~0~x0 0   ~
0xx~~0~x0 1   ~
0xx~~0~x~ 1   ~
0xx~~0~~0 0   ~
0xx~~0~~x 1   ~
0xx~~0~~~ 0   ~
0xx~~0~~~ 1   ~
0xx~~x000 0   0
0xx~~x00x 1   x
0xx~~x00~ 0   ~
0xx~~x00~ 1   ~
0xx~~x0x0 1   ~
0xx~~x0~0 0   ~
0xx~~x0~0 1   ~
0xx~~x0~~ 1   ~
0xx~~xx00 1   ~
0xx~~x~00 0   ~
0xx~~x~00 1   ~
0xx~~x~0~ 1   ~
0xx~~x~~0 1   ~
0xx~~~00x 0   ~
0xx~~~00x 1   ~
0xx~~~00~ 0   ~
0xx~~~0x0 0   ~
0xx~~~0x0 1   ~
0xx~~~0x~ 1   ~
0xx~~~0~0 0   ~
0xx~~~0~x 1   ~
0xx~~~0~~ 0   ~
0xx~~~0~~ 1   ~
0xx~~~x00 0   ~
0xx~~~x00 1   ~
0xx~~~x0~ 1   ~
0xx~~~x~0 1   ~
0xx~~~~00 0   ~
0xx~~~~0x 1   ~
0xx~~~~0~ 0   ~
0xx~~~~0~ 1   ~
0xx~~~~x0 1   ~
0xx~~~~~0 0   ~
0xx~~~~~0 1   ~
0xx~~~~~~ 1   ~
0x~000xx~ 0   0
0x~000x~x 0   0
0x~000~xx 0   0
0x~00x0xx 0   0
0x~00x0x~ 0   0
0x~00x0~x 0   0
0x~00xx0x 0   ~
0x~00xx0x 1   ~
0x~00xx0~ 0   ~
0x~00xxx0 0   0
0x~00xxx~ 1   ~
0x~00xx~0 0   0
0x~00xx~x 1   ~
0x~00xx~~ 0   ~
0x~00xx~~ 1   ~
0x~00x~0x 0   ~
0x~00x~x0 0   0
0x~00x~xx 1   ~
0x~00x~x~ 0   ~
0x~00x~x~ 1   ~
0x~00x~~x 0   ~
0x~00x~~x 1   ~
0x~00x~~~ 0   ~
0x~00~0xx 0   0
0x~00~x0x 0   ~
0x~00~xx0 0   0
0x~00~xxx 1   x
0x~00~xx~ 0   ~
0x~00~xx~ 1   ~
0x~00~x~x 0   ~
0x~00~x~x 1   ~
0x~00~x~~ 0   ~
0x~00~~xx 0   ~
0x~00~~xx 1   ~
0x~00~~x~ 0   ~
0x~00~~~x 0   ~
0x~0x00~x 0   0
0x~0x0x0x 0   ~
0x~0x0x0x 1   ~
0x~0x0x0~ 0   ~
0x~0x0xx0 1   x
0x~0x0xx~ 1   x
0x~0x0x~0 0   ~
0x~0x0x~x 1   ~
0x~0x0x~~ 0   ~
0x~0x0x~~ 1   ~
0x~0x0~0x 0   ~
0x~0x0~xx 1   x
0x~0x0~x~ 1   x
0x~0x0~~x 0   ~
0x~0x0~~x 1   ~
0x~0x0~~~ 0   ~
0x~0xx00x 0   0
0x~0xx00~ 0   0
0x~0xx0~0 0   0
0x~0xx0~~ 0   0
0x~0xxx00 0   ~
0x~0xxx00 1   ~
0x~0xxx0~ 1   ~
0x~0xxx~0 1   ~
0x~0xx~00 0   ~
0x~0xx~0x 1   ~
0x~0xx~0~ 0   ~
0x~0xx~0~ 1   ~
0x~0xx~x0 1   x
0x~0xx~~0 0   ~
0x~0xx~~0 1   ~
0x~0xx~~~ 1   ~
0x~0x~00x 0   0
0x~0x~0~x 0   0
0x~0x~0~~ 0   0
0x~0x~x00 0   ~
0x~0x~x0x 1   ~
0x~0x~x0~ 0   ~
0x~0x~x0~ 1   ~
0x~0x~xx0 1   x
0x~0x~x~0 0   ~
0x~0x~x~0 1   ~
0x~0x~x~~ 1   ~
0x~0x~~0x 0   ~
0x~0x~~0x 1   ~
0x~0x~~0~ 0   ~
0x~0x~~x0 1   x
0x~0x~~x~ 1   x
0x~0x~~~0 0   ~
0x~0x~~~x 1   ~
0x~0x~~~~ 0   ~
0x~0x~~~~ 1   ~
0x~0~00xx 0   0
0x~0~0x0x 0   ~
0x~0~0xx0 0   ~
0x~0~0xxx 1   x
0x~0~0xx~ 0   ~
0x~0~0xx~ 1   ~
0x~0~0x~x 0   ~
0x~0~0x~x 1   ~
0x~0~0x~~ 0   ~
0x~0~0~xx 0   ~
0x~0~0~xx 1   ~
0x~0~0~x~ 0   ~
0x~0~0~~x 0   ~
0x~0~x00x 0   0
0x~0~x0x0 0   0
0x~0~x0x~ 0   0
0x~0~x0~x 0   0
0x~0~x0~~ 0   0
0x~0~xx00 0   ~
0x~0~xx0x 1   ~
0x~0~xx0~ 0   ~
0x~0~xx0~ 1   ~
0x~0~xxx0 1   ~
0x~0~xx~0 0   ~
0x~0~xx~0 1   ~
0x~0~xx~~ 1   ~
0x~0~x~0x 0   ~
0x~0~x~0x 1   ~
0x~0~x~0~ 0   ~
0x~0~x~x0 0   ~
0x~0~x~x0 1   ~
0x~0~x~x~ 1   ~
0x~0~x~~0 0   ~
0x~0~x~~x 1   ~
0x~0~x~~~ 0   ~
0x~0~x~~~ 1   ~
0x~0~~0xx 0   0
0x~0~~0x~ 0   0
0x~0~~0~x 0   0
0x~0~~x0x 0   ~
0x~0~~x0x 1   ~
0x~0~~x0~ 0   ~
0x~0~~xx0 0   ~
0x~0~~xx0 1   ~
0x~0~~xx~ 1   ~
0x~0~~x~0 0   ~
0x~0~~x~x 1   ~
0x~0~~x~~ 0   ~
0x~0~~x~~ 1   ~
0x~0~~~0x 0   ~
0x~0~~~x0 0   ~
0x~0~~~xx 1   ~
0x~0~~~x~ 0   ~
0x~0~~~x~ 1   ~
0x~0~~~~x 0   ~
0x~0~~~~x 1   ~
0x~0~~~~~ 0   ~
0x~x000xx 0   ~
0x~x000xx 1   ~
0x~x000x~ 0   ~
0x~x000~x 0   ~
0x~x00x0x 0   ~
0x~x00x0x 1   ~
0x~x00x0~ 0   ~
0x~x00xx0 0   0
0x~x00xx~ 1   ~
0x~x00x~0 0   0
0x~x00x~x 1   ~
0x~x00x~~ 0   ~
0x~x00x~~ 1   ~
0x~x00~0x 0   ~
0x~x00~x0 0   0
0x~x00~xx 1   ~
0x~x00~x~ 0   ~
0x~x00~x~ 1   ~
0x~x00~~x 0   ~
0x~x00~~x 1   ~
0x~x00~~~ 0   ~
0x~x0x00x 0   ~
0x~x0x00x 1   ~
0x~x0x00~ 0   ~
0x~x0x0x0 0   0
0x~x0x0x~ 1   ~
0x~x0x0~0 0   0
0x~x0x0~x 1   ~
0x~x0x0~~ 0   ~
0x~x0x0~~ 1   ~
0x~x0xx00 0   0
0x~x0xx0~ 1   ~
0x~x0x~00 0   0
0x~x0x~0x 1   ~
0x~x0x~0~ 0   ~
0x~x0x~0~ 1   ~
0x~x0x~~0 0   0
0x~x0x~~~ 1   ~
0x~x0~00x 0   ~
0x~x0~0x0 0   0
0x~x0~0xx 1   ~
0x~x0~0x~ 0   ~
0x~x0~0x~ 1   ~
0x~x0~0~x 0   ~
0x~x0~0~x 1   ~
0x~x0~0~~ 0   ~
0x~x0~x00 0   0
0x~x0~x0x 1   ~
0x~x0~x0~ 0   ~
0x~x0~x0~ 1   ~
0x~x0~x~0 0   0
0x~x0~x~~ 1   ~
0x~x0~~0x 0   ~
0x~x0~~0x 1   ~
0x~x0~~0~ 0   ~
0x~x0~~x0 0   0
0x~x0~~x~ 1   ~
0x~x0~~~0 0   0
0x~x0~~~x 1   ~
0x~x0~~~~ 0   ~
0x~x0~~~~ 1   ~
0x~xx000x 0   ~
0x~xx000x 1   ~
0x~xx000~ 0   ~
0x~xx00x0 1   x
0x~xx00x~ 1   x
0x~xx00~0 0   ~
0x~xx00~x 1   ~
0x~xx00~~ 0   ~
0x~xx00~~ 1   ~
0x~xx0x00 0   ~
0x~xx0x00 1   ~
0x~xx0x0~ 1   ~
0x~xx0x~0 1   ~
0x~xx0~00 0   ~
0x~xx0~0x 1   ~
0x~xx0~0~ 0   ~
0x~xx0~0~ 1   ~
0x~xx0~x0 1   x
0x~xx0~~0 0   ~
0x~xx0~~0 1   ~
0x~xx0~~~ 1   ~
0x~xxx00~ 1   x
0x~xxx0~0 1   x
0x~xxx~00 1   x
0x~xx~000 0   0
0x~xx~00x 1   ~
0x~xx~00~ 0   ~
0x~xx~00~ 1   ~
0x~xx~0x0 1   x
0x~xx~0~0 0   ~
0x~xx~0~0 1   ~
0x~xx~0~~ 1   ~
0x~xx~x00 1   ~
0x~xx~~00 0   ~
0x~xx~~00 1   ~
0x~xx~~0~ 1   ~
0x~xx~~~0 1   ~
0x~x~000x 0   ~
0x~x~00x0 0   ~
0x~x~00xx 1   ~
